GolfSwing/v_GolfSwing_g18_c02,1,140
GolfSwing/v_GolfSwing_g18_c03,1,115
GolfSwing/v_GolfSwing_g18_c04,1,97
GolfSwing/v_GolfSwing_g18_c05,120,551
GolfSwing/v_GolfSwing_g18_c06,71,320
GolfSwing/v_GolfSwing_g19_c01,1,136
GolfSwing/v_GolfSwing_g19_c02,1,111
GolfSwing/v_GolfSwing_g19_c03,1,170
GolfSwing/v_GolfSwing_g19_c04,1,149
GolfSwing/v_GolfSwing_g19_c05,60,218
GolfSwing/v_GolfSwing_g19_c06,80,235
GolfSwing/v_GolfSwing_g20_c01,120,229
GolfSwing/v_GolfSwing_g20_c02,1,152
GolfSwing/v_GolfSwing_g20_c03,1,98
GolfSwing/v_GolfSwing_g20_c04,1,121
GolfSwing/v_GolfSwing_g20_c05,1,217
GolfSwing/v_GolfSwing_g20_c06,1,194
GolfSwing/v_GolfSwing_g20_c07,31,114
GolfSwing/v_GolfSwing_g21_c01,55,114
GolfSwing/v_GolfSwing_g21_c02,1,97
GolfSwing/v_GolfSwing_g21_c03,1,52
GolfSwing/v_GolfSwing_g21_c04,1,170
GolfSwing/v_GolfSwing_g21_c05,100,147
GolfSwing/v_GolfSwing_g21_c06,1,115
GolfSwing/v_GolfSwing_g22_c01,45,91
GolfSwing/v_GolfSwing_g22_c02,37,86
GolfSwing/v_GolfSwing_g22_c03,48,101
GolfSwing/v_GolfSwing_g22_c04,1,199
GolfSwing/v_GolfSwing_g22_c05,1,111
GolfSwing/v_GolfSwing_g22_c06,1,70
GolfSwing/v_GolfSwing_g23_c01,1,201
GolfSwing/v_GolfSwing_g23_c02,20,168
GolfSwing/v_GolfSwing_g23_c03,1,139
GolfSwing/v_GolfSwing_g23_c04,1,128
GolfSwing/v_GolfSwing_g23_c05,40,190
GolfSwing/v_GolfSwing_g23_c06,60,244
GolfSwing/v_GolfSwing_g23_c07,20,102
GolfSwing/v_GolfSwing_g24_c01,1,149
GolfSwing/v_GolfSwing_g24_c02,1,158
GolfSwing/v_GolfSwing_g24_c03,1,162
GolfSwing/v_GolfSwing_g24_c04,1,162
GolfSwing/v_GolfSwing_g24_c05,1,65
GolfSwing/v_GolfSwing_g24_c06,1,77
GolfSwing/v_GolfSwing_g24_c07,1,94
GolfSwing/v_GolfSwing_g25_c01,1,161
GolfSwing/v_GolfSwing_g25_c02,1,130
GolfSwing/v_GolfSwing_g25_c03,1,145
GolfSwing/v_GolfSwing_g25_c04,1,128
GolfSwing/v_GolfSwing_g25_c05,1,104
GolfSwing/v_GolfSwing_g25_c06,1,108
GolfSwing/v_GolfSwing_g25_c07,1,133
HorseRiding/v_HorseRiding_g01_c01,1,239
HorseRiding/v_HorseRiding_g01_c02,1,102
HorseRiding/v_HorseRiding_g01_c03,1,98
HorseRiding/v_HorseRiding_g01_c04,1,119
HorseRiding/v_HorseRiding_g01_c05,1,120
HorseRiding/v_HorseRiding_g01_c06,1,171
HorseRiding/v_HorseRiding_g01_c07,1,74
HorseRiding/v_HorseRiding_g02_c01,1,180
HorseRiding/v_HorseRiding_g02_c02,1,132
HorseRiding/v_HorseRiding_g02_c03,1,121
HorseRiding/v_HorseRiding_g02_c04,1,168
HorseRiding/v_HorseRiding_g02_c05,1,180
HorseRiding/v_HorseRiding_g02_c06,1,180
HorseRiding/v_HorseRiding_g02_c07,1,120
HorseRiding/v_HorseRiding_g03_c01,1,185
HorseRiding/v_HorseRiding_g03_c02,1,137
HorseRiding/v_HorseRiding_g03_c03,1,151
HorseRiding/v_HorseRiding_g03_c04,1,151
HorseRiding/v_HorseRiding_g03_c05,1,131
HorseRiding/v_HorseRiding_g03_c06,1,52
HorseRiding/v_HorseRiding_g03_c07,1,179
HorseRiding/v_HorseRiding_g04_c01,1,201
HorseRiding/v_HorseRiding_g04_c02,1,201
HorseRiding/v_HorseRiding_g04_c03,1,127
HorseRiding/v_HorseRiding_g04_c04,1,201
HorseRiding/v_HorseRiding_g04_c05,1,240
HorseRiding/v_HorseRiding_g04_c06,1,240
HorseRiding/v_HorseRiding_g04_c07,1,240
HorseRiding/v_HorseRiding_g05_c01,1,151
HorseRiding/v_HorseRiding_g05_c02,1,151
HorseRiding/v_HorseRiding_g05_c03,1,151
HorseRiding/v_HorseRiding_g05_c04,1,151
HorseRiding/v_HorseRiding_g05_c05,1,180
HorseRiding/v_HorseRiding_g05_c06,1,240
HorseRiding/v_HorseRiding_g05_c07,1,240
HorseRiding/v_HorseRiding_g06_c01,1,240
HorseRiding/v_HorseRiding_g06_c02,1,240
HorseRiding/v_HorseRiding_g06_c03,1,180
HorseRiding/v_HorseRiding_g06_c04,1,180
HorseRiding/v_HorseRiding_g06_c05,1,180
HorseRiding/v_HorseRiding_g06_c06,1,204
HorseRiding/v_HorseRiding_g06_c07,1,216
HorseRiding/v_HorseRiding_g07_c01,1,180
HorseRiding/v_HorseRiding_g07_c02,1,180
HorseRiding/v_HorseRiding_g07_c03,1,180
HorseRiding/v_HorseRiding_g07_c04,1,180
HorseRiding/v_HorseRiding_g07_c05,1,180
HorseRiding/v_HorseRiding_g07_c06,1,180
HorseRiding/v_HorseRiding_g07_c07,1,240
HorseRiding/v_HorseRiding_g08_c01,1,153
HorseRiding/v_HorseRiding_g08_c02,1,151
HorseRiding/v_HorseRiding_g08_c03,1,151
HorseRiding/v_HorseRiding_g08_c04,1,151
HorseRiding/v_HorseRiding_g08_c05,1,240
HorseRiding/v_HorseRiding_g08_c06,1,175
HorseRiding/v_HorseRiding_g09_c01,1,201
HorseRiding/v_HorseRiding_g09_c02,1,170
HorseRiding/v_HorseRiding_g09_c03,1,201
HorseRiding/v_HorseRiding_g09_c04,1,201
HorseRiding/v_HorseRiding_g09_c05,1,240
HorseRiding/v_HorseRiding_g09_c06,1,240
HorseRiding/v_HorseRiding_g10_c01,1,201
HorseRiding/v_HorseRiding_g10_c02,1,201
HorseRiding/v_HorseRiding_g10_c03,1,201
HorseRiding/v_HorseRiding_g10_c04,1,201
HorseRiding/v_HorseRiding_g10_c05,1,201
HorseRiding/v_HorseRiding_g10_c06,1,201
HorseRiding/v_HorseRiding_g10_c07,1,240
HorseRiding/v_HorseRiding_g11_c01,1,240
HorseRiding/v_HorseRiding_g11_c02,1,240
HorseRiding/v_HorseRiding_g11_c03,1,151
HorseRiding/v_HorseRiding_g11_c04,1,151
HorseRiding/v_HorseRiding_g11_c05,1,151
HorseRiding/v_HorseRiding_g11_c06,1,151
HorseRiding/v_HorseRiding_g11_c07,1,240
HorseRiding/v_HorseRiding_g12_c01,1,201
HorseRiding/v_HorseRiding_g12_c02,1,201
HorseRiding/v_HorseRiding_g12_c03,1,201
HorseRiding/v_HorseRiding_g12_c04,1,201
HorseRiding/v_HorseRiding_g12_c05,1,140
HorseRiding/v_HorseRiding_g12_c06,1,204
HorseRiding/v_HorseRiding_g12_c07,1,174
HorseRiding/v_HorseRiding_g13_c01,1,201
HorseRiding/v_HorseRiding_g13_c02,1,201
HorseRiding/v_HorseRiding_g13_c03,1,201
HorseRiding/v_HorseRiding_g13_c04,1,201
HorseRiding/v_HorseRiding_g14_c01,1,153
HorseRiding/v_HorseRiding_g14_c02,1,32
HorseRiding/v_HorseRiding_g14_c03,1,93
HorseRiding/v_HorseRiding_g14_c04,1,93
HorseRiding/v_HorseRiding_g14_c05,1,180
HorseRiding/v_HorseRiding_g14_c06,1,180
HorseRiding/v_HorseRiding_g14_c07,1,180
HorseRiding/v_HorseRiding_g15_c01,1,241
HorseRiding/v_HorseRiding_g15_c02,1,157
HorseRiding/v_HorseRiding_g15_c03,1,171
HorseRiding/v_HorseRiding_g15_c04,1,151
HorseRiding/v_HorseRiding_g15_c05,1,151
HorseRiding/v_HorseRiding_g15_c06,1,151
HorseRiding/v_HorseRiding_g16_c01,1,161
HorseRiding/v_HorseRiding_g16_c02,1,161
HorseRiding/v_HorseRiding_g16_c03,1,161
HorseRiding/v_HorseRiding_g16_c04,1,169
HorseRiding/v_HorseRiding_g16_c05,1,302
HorseRiding/v_HorseRiding_g16_c06,1,312
HorseRiding/v_HorseRiding_g17_c01,1,240
HorseRiding/v_HorseRiding_g17_c02,1,240
HorseRiding/v_HorseRiding_g17_c03,1,240
HorseRiding/v_HorseRiding_g17_c04,1,240
HorseRiding/v_HorseRiding_g17_c05,1,240
HorseRiding/v_HorseRiding_g17_c06,1,240
HorseRiding/v_HorseRiding_g18_c01,1,201
HorseRiding/v_HorseRiding_g18_c02,1,201
HorseRiding/v_HorseRiding_g18_c03,1,201
HorseRiding/v_HorseRiding_g18_c04,1,201
HorseRiding/v_HorseRiding_g18_c05,1,240
HorseRiding/v_HorseRiding_g18_c06,1,240
HorseRiding/v_HorseRiding_g19_c01,1,192
HorseRiding/v_HorseRiding_g19_c02,1,180
HorseRiding/v_HorseRiding_g19_c03,1,191
HorseRiding/v_HorseRiding_g19_c04,1,180
HorseRiding/v_HorseRiding_g19_c05,1,240
HorseRiding/v_HorseRiding_g19_c06,1,240
HorseRiding/v_HorseRiding_g19_c07,1,240
HorseRiding/v_HorseRiding_g20_c01,1,201
HorseRiding/v_HorseRiding_g20_c02,1,175
HorseRiding/v_HorseRiding_g20_c03,1,176
HorseRiding/v_HorseRiding_g20_c04,1,163
HorseRiding/v_HorseRiding_g20_c05,1,163
HorseRiding/v_HorseRiding_g20_c06,1,212
HorseRiding/v_HorseRiding_g20_c07,1,180
HorseRiding/v_HorseRiding_g21_c01,1,171
HorseRiding/v_HorseRiding_g21_c02,1,146
HorseRiding/v_HorseRiding_g21_c03,1,201
HorseRiding/v_HorseRiding_g21_c04,1,167
HorseRiding/v_HorseRiding_g21_c05,1,189
HorseRiding/v_HorseRiding_g21_c06,1,240
HorseRiding/v_HorseRiding_g22_c01,1,240
HorseRiding/v_HorseRiding_g22_c02,1,240
HorseRiding/v_HorseRiding_g22_c03,1,240
HorseRiding/v_HorseRiding_g22_c04,1,240
HorseRiding/v_HorseRiding_g22_c05,1,240
HorseRiding/v_HorseRiding_g22_c06,1,240
HorseRiding/v_HorseRiding_g22_c07,1,240
HorseRiding/v_HorseRiding_g23_c01,1,200
HorseRiding/v_HorseRiding_g23_c02,1,251
HorseRiding/v_HorseRiding_g23_c03,1,151
HorseRiding/v_HorseRiding_g23_c04,1,126
HorseRiding/v_HorseRiding_g23_c05,1,180
HorseRiding/v_HorseRiding_g23_c06,1,201
HorseRiding/v_HorseRiding_g24_c01,1,151
HorseRiding/v_HorseRiding_g24_c02,1,188
HorseRiding/v_HorseRiding_g24_c03,1,151
HorseRiding/v_HorseRiding_g24_c04,1,180
HorseRiding/v_HorseRiding_g24_c05,1,180
HorseRiding/v_HorseRiding_g24_c06,1,180
HorseRiding/v_HorseRiding_g24_c07,1,240
HorseRiding/v_HorseRiding_g25_c01,1,240
HorseRiding/v_HorseRiding_g25_c02,1,240
HorseRiding/v_HorseRiding_g25_c03,1,240
HorseRiding/v_HorseRiding_g25_c04,1,240
HorseRiding/v_HorseRiding_g25_c05,1,240
HorseRiding/v_HorseRiding_g25_c06,1,240
HorseRiding/v_HorseRiding_g25_c07,1,240
IceDancing/v_IceDancing_g01_c01,1,244
IceDancing/v_IceDancing_g01_c02,1,251
IceDancing/v_IceDancing_g01_c03,1,235
IceDancing/v_IceDancing_g01_c04,109,258
IceDancing/v_IceDancing_g01_c05,1,259
IceDancing/v_IceDancing_g01_c06,1,259
IceDancing/v_IceDancing_g01_c07,1,251
IceDancing/v_IceDancing_g02_c01,1,256
IceDancing/v_IceDancing_g02_c02,1,252
IceDancing/v_IceDancing_g02_c03,1,252
IceDancing/v_IceDancing_g02_c04,1,256
IceDancing/v_IceDancing_g02_c05,1,244
IceDancing/v_IceDancing_g02_c06,1,248
IceDancing/v_IceDancing_g02_c07,3,249
IceDancing/v_IceDancing_g03_c01,1,258
IceDancing/v_IceDancing_g03_c02,1,255
IceDancing/v_IceDancing_g03_c03,1,247
IceDancing/v_IceDancing_g03_c04,1,243
IceDancing/v_IceDancing_g03_c05,1,244
IceDancing/v_IceDancing_g03_c06,1,240
IceDancing/v_IceDancing_g04_c01,1,255
IceDancing/v_IceDancing_g04_c02,1,249
IceDancing/v_IceDancing_g04_c03,1,255
IceDancing/v_IceDancing_g04_c04,1,250
IceDancing/v_IceDancing_g04_c05,1,249
IceDancing/v_IceDancing_g04_c06,1,261
IceDancing/v_IceDancing_g04_c07,1,255
IceDancing/v_IceDancing_g05_c01,1,248
IceDancing/v_IceDancing_g05_c02,1,248
IceDancing/v_IceDancing_g05_c03,1,242
IceDancing/v_IceDancing_g05_c04,1,243
IceDancing/v_IceDancing_g05_c05,1,243
IceDancing/v_IceDancing_g05_c06,1,243
IceDancing/v_IceDancing_g06_c01,1,188
IceDancing/v_IceDancing_g06_c02,1,249
IceDancing/v_IceDancing_g06_c03,1,248
IceDancing/v_IceDancing_g06_c04,1,248
IceDancing/v_IceDancing_g06_c05,1,233
IceDancing/v_IceDancing_g06_c06,1,252
IceDancing/v_IceDancing_g07_c01,1,261
IceDancing/v_IceDancing_g07_c02,1,266
IceDancing/v_IceDancing_g07_c03,1,261
IceDancing/v_IceDancing_g07_c04,1,230
IceDancing/v_IceDancing_g07_c05,1,245
IceDancing/v_IceDancing_g07_c06,1,256
IceDancing/v_IceDancing_g07_c07,1,255
IceDancing/v_IceDancing_g08_c01,1,249
IceDancing/v_IceDancing_g08_c02,1,256
IceDancing/v_IceDancing_g08_c03,1,250
IceDancing/v_IceDancing_g08_c04,1,160
IceDancing/v_IceDancing_g08_c05,1,242
IceDancing/v_IceDancing_g08_c06,1,250
IceDancing/v_IceDancing_g08_c07,1,257
IceDancing/v_IceDancing_g09_c01,1,257
IceDancing/v_IceDancing_g09_c02,1,257
IceDancing/v_IceDancing_g09_c03,1,249
IceDancing/v_IceDancing_g09_c04,1,261
IceDancing/v_IceDancing_g09_c05,1,253
IceDancing/v_IceDancing_g09_c06,1,216
IceDancing/v_IceDancing_g10_c01,1,254
IceDancing/v_IceDancing_g10_c02,1,260
IceDancing/v_IceDancing_g10_c03,1,273
IceDancing/v_IceDancing_g10_c04,1,255
IceDancing/v_IceDancing_g10_c05,1,260
IceDancing/v_IceDancing_g10_c06,1,254
IceDancing/v_IceDancing_g10_c07,1,255
IceDancing/v_IceDancing_g11_c01,1,252
IceDancing/v_IceDancing_g11_c02,1,244
IceDancing/v_IceDancing_g11_c03,1,252
IceDancing/v_IceDancing_g11_c04,1,256
IceDancing/v_IceDancing_g12_c01,1,240
IceDancing/v_IceDancing_g12_c02,1,252
IceDancing/v_IceDancing_g12_c03,1,253
IceDancing/v_IceDancing_g12_c04,1,259
IceDancing/v_IceDancing_g12_c05,1,255
IceDancing/v_IceDancing_g12_c06,1,249
IceDancing/v_IceDancing_g12_c07,1,255
IceDancing/v_IceDancing_g13_c01,1,250
IceDancing/v_IceDancing_g13_c02,1,256
IceDancing/v_IceDancing_g13_c03,1,244
IceDancing/v_IceDancing_g13_c04,1,250
IceDancing/v_IceDancing_g13_c05,1,245
IceDancing/v_IceDancing_g14_c01,1,262
IceDancing/v_IceDancing_g14_c02,1,256
IceDancing/v_IceDancing_g14_c03,1,255
IceDancing/v_IceDancing_g14_c04,1,265
IceDancing/v_IceDancing_g14_c05,1,263
IceDancing/v_IceDancing_g14_c06,1,248
IceDancing/v_IceDancing_g15_c01,1,251
IceDancing/v_IceDancing_g15_c02,1,251
IceDancing/v_IceDancing_g15_c03,1,251
IceDancing/v_IceDancing_g15_c04,1,260
IceDancing/v_IceDancing_g16_c01,1,258
IceDancing/v_IceDancing_g16_c02,1,257
IceDancing/v_IceDancing_g16_c03,1,253
IceDancing/v_IceDancing_g16_c04,1,247
IceDancing/v_IceDancing_g16_c05,1,242
IceDancing/v_IceDancing_g16_c06,1,242
IceDancing/v_IceDancing_g17_c01,1,259
IceDancing/v_IceDancing_g17_c02,1,235
IceDancing/v_IceDancing_g17_c03,1,265
IceDancing/v_IceDancing_g17_c04,1,241
IceDancing/v_IceDancing_g17_c05,1,247
IceDancing/v_IceDancing_g18_c01,1,228
IceDancing/v_IceDancing_g18_c02,1,250
IceDancing/v_IceDancing_g18_c03,1,266
IceDancing/v_IceDancing_g18_c04,1,261
IceDancing/v_IceDancing_g18_c05,1,255
IceDancing/v_IceDancing_g18_c06,1,239
IceDancing/v_IceDancing_g19_c01,1,95
IceDancing/v_IceDancing_g19_c02,1,252
IceDancing/v_IceDancing_g19_c03,1,241
IceDancing/v_IceDancing_g19_c04,1,154
IceDancing/v_IceDancing_g19_c05,1,252
IceDancing/v_IceDancing_g19_c06,1,7
IceDancing/v_IceDancing_g19_c07,1,87
IceDancing/v_IceDancing_g20_c01,1,247
IceDancing/v_IceDancing_g20_c02,1,261
IceDancing/v_IceDancing_g20_c03,1,260
IceDancing/v_IceDancing_g20_c04,1,251
IceDancing/v_IceDancing_g20_c05,1,269
IceDancing/v_IceDancing_g20_c06,1,260
IceDancing/v_IceDancing_g20_c07,1,269
IceDancing/v_IceDancing_g21_c01,1,258
IceDancing/v_IceDancing_g21_c02,1,245
IceDancing/v_IceDancing_g21_c03,1,258
IceDancing/v_IceDancing_g21_c04,1,248
IceDancing/v_IceDancing_g21_c05,1,234
IceDancing/v_IceDancing_g21_c06,1,251
IceDancing/v_IceDancing_g21_c07,1,251
IceDancing/v_IceDancing_g22_c01,1,258
IceDancing/v_IceDancing_g22_c02,1,264
IceDancing/v_IceDancing_g22_c03,1,232
IceDancing/v_IceDancing_g22_c04,1,252
IceDancing/v_IceDancing_g22_c05,1,264
IceDancing/v_IceDancing_g22_c06,1,258
IceDancing/v_IceDancing_g22_c07,1,264
IceDancing/v_IceDancing_g23_c01,1,252
IceDancing/v_IceDancing_g23_c02,1,263
IceDancing/v_IceDancing_g23_c03,1,252
IceDancing/v_IceDancing_g23_c04,1,241
IceDancing/v_IceDancing_g23_c05,1,258
IceDancing/v_IceDancing_g23_c06,1,269
IceDancing/v_IceDancing_g23_c07,1,247
IceDancing/v_IceDancing_g24_c01,1,246
IceDancing/v_IceDancing_g24_c02,1,261
IceDancing/v_IceDancing_g24_c03,1,265
IceDancing/v_IceDancing_g24_c04,1,256
IceDancing/v_IceDancing_g24_c05,1,255
IceDancing/v_IceDancing_g24_c06,1,246
IceDancing/v_IceDancing_g24_c07,1,251
IceDancing/v_IceDancing_g25_c01,1,256
IceDancing/v_IceDancing_g25_c02,1,261
IceDancing/v_IceDancing_g25_c03,1,267
IceDancing/v_IceDancing_g25_c04,1,266
IceDancing/v_IceDancing_g25_c05,1,246
IceDancing/v_IceDancing_g25_c06,1,246
IceDancing/v_IceDancing_g25_c07,1,235
LongJump/v_LongJump_g01_c01,1,143
LongJump/v_LongJump_g01_c02,1,178
LongJump/v_LongJump_g01_c03,1,142
LongJump/v_LongJump_g01_c04,1,126
LongJump/v_LongJump_g01_c05,1,153
LongJump/v_LongJump_g01_c06,1,99
LongJump/v_LongJump_g01_c07,1,123
LongJump/v_LongJump_g02_c01,1,110
LongJump/v_LongJump_g02_c02,1,116
LongJump/v_LongJump_g02_c03,1,146
LongJump/v_LongJump_g02_c04,1,116
LongJump/v_LongJump_g02_c05,1,85
LongJump/v_LongJump_g03_c01,1,74
LongJump/v_LongJump_g03_c02,1,90
LongJump/v_LongJump_g03_c03,1,108
LongJump/v_LongJump_g03_c04,1,94
LongJump/v_LongJump_g03_c05,1,83
LongJump/v_LongJump_g03_c06,1,97
LongJump/v_LongJump_g04_c01,1,117
LongJump/v_LongJump_g04_c02,1,142
LongJump/v_LongJump_g04_c03,1,142
LongJump/v_LongJump_g04_c04,1,126
LongJump/v_LongJump_g04_c05,1,118
LongJump/v_LongJump_g04_c06,1,151
LongJump/v_LongJump_g04_c07,1,119
LongJump/v_LongJump_g05_c01,1,51
LongJump/v_LongJump_g05_c02,1,92
LongJump/v_LongJump_g05_c03,1,134
LongJump/v_LongJump_g05_c04,1,132
LongJump/v_LongJump_g05_c05,1,146
LongJump/v_LongJump_g06_c01,1,81
LongJump/v_LongJump_g06_c02,1,70
LongJump/v_LongJump_g06_c03,1,136
LongJump/v_LongJump_g06_c04,1,126
LongJump/v_LongJump_g07_c01,1,123
LongJump/v_LongJump_g07_c02,1,171
LongJump/v_LongJump_g07_c03,1,102
LongJump/v_LongJump_g07_c05,1,118
LongJump/v_LongJump_g08_c01,1,135
LongJump/v_LongJump_g08_c02,1,151
LongJump/v_LongJump_g08_c03,1,151
LongJump/v_LongJump_g08_c04,1,151
LongJump/v_LongJump_g08_c05,1,151
LongJump/v_LongJump_g08_c06,1,142
LongJump/v_LongJump_g09_c01,1,120
LongJump/v_LongJump_g09_c02,1,96
LongJump/v_LongJump_g09_c03,1,83
LongJump/v_LongJump_g09_c04,1,140
LongJump/v_LongJump_g09_c05,1,101
LongJump/v_LongJump_g09_c06,1,81
LongJump/v_LongJump_g10_c01,1,133
LongJump/v_LongJump_g10_c02,1,115
LongJump/v_LongJump_g10_c03,1,112
LongJump/v_LongJump_g10_c04,1,168
LongJump/v_LongJump_g10_c05,1,109
LongJump/v_LongJump_g10_c06,1,140
LongJump/v_LongJump_g10_c07,1,151
LongJump/v_LongJump_g11_c01,1,151
LongJump/v_LongJump_g11_c02,1,136
LongJump/v_LongJump_g11_c03,1,177
LongJump/v_LongJump_g11_c04,1,141
LongJump/v_LongJump_g11_c05,1,176
LongJump/v_LongJump_g11_c06,1,176
LongJump/v_LongJump_g12_c01,1,126
LongJump/v_LongJump_g12_c02,1,148
LongJump/v_LongJump_g12_c03,1,211
LongJump/v_LongJump_g12_c04,1,119
LongJump/v_LongJump_g12_c05,1,76
LongJump/v_LongJump_g12_c06,1,115
LongJump/v_LongJump_g13_c01,65,123
LongJump/v_LongJump_g13_c02,1,150
LongJump/v_LongJump_g13_c03,1,148
LongJump/v_LongJump_g13_c04,81,127
LongJump/v_LongJump_g13_c05,95,142
LongJump/v_LongJump_g13_c06,84,134
LongJump/v_LongJump_g14_c01,1,141
LongJump/v_LongJump_g14_c02,1,134
LongJump/v_LongJump_g14_c03,1,122
LongJump/v_LongJump_g14_c04,1,94
LongJump/v_LongJump_g14_c05,1,150
LongJump/v_LongJump_g15_c01,1,99
LongJump/v_LongJump_g15_c02,1,111
LongJump/v_LongJump_g15_c03,1,110
LongJump/v_LongJump_g15_c04,1,142
LongJump/v_LongJump_g15_c05,1,133
LongJump/v_LongJump_g16_c01,1,126
LongJump/v_LongJump_g16_c02,1,137
LongJump/v_LongJump_g16_c03,1,136
LongJump/v_LongJump_g16_c04,1,116
LongJump/v_LongJump_g16_c05,1,146
LongJump/v_LongJump_g17_c01,1,126
LongJump/v_LongJump_g17_c02,1,156
LongJump/v_LongJump_g17_c03,1,134
LongJump/v_LongJump_g17_c04,1,124
LongJump/v_LongJump_g17_c05,1,169
LongJump/v_LongJump_g18_c01,1,107
LongJump/v_LongJump_g18_c02,1,128
LongJump/v_LongJump_g18_c03,1,109
LongJump/v_LongJump_g18_c04,1,145
LongJump/v_LongJump_g18_c05,1,87
LongJump/v_LongJump_g19_c01,1,151
LongJump/v_LongJump_g19_c02,1,193
LongJump/v_LongJump_g19_c03,1,116
LongJump/v_LongJump_g19_c04,1,151
LongJump/v_LongJump_g19_c05,1,151
LongJump/v_LongJump_g19_c06,1,151
LongJump/v_LongJump_g20_c01,1,166
LongJump/v_LongJump_g20_c02,30,197
LongJump/v_LongJump_g20_c03,1,200
LongJump/v_LongJump_g20_c04,1,159
LongJump/v_LongJump_g21_c01,1,118
LongJump/v_LongJump_g21_c02,1,115
LongJump/v_LongJump_g21_c03,1,102
LongJump/v_LongJump_g21_c04,1,148
LongJump/v_LongJump_g22_c01,1,141
LongJump/v_LongJump_g22_c02,1,106
LongJump/v_LongJump_g22_c03,1,122
LongJump/v_LongJump_g22_c04,1,165
LongJump/v_LongJump_g23_c01,1,142
LongJump/v_LongJump_g23_c02,1,155
LongJump/v_LongJump_g23_c03,1,149
LongJump/v_LongJump_g23_c04,1,139
LongJump/v_LongJump_g24_c01,1,149
LongJump/v_LongJump_g24_c02,1,166
LongJump/v_LongJump_g24_c03,1,169
LongJump/v_LongJump_g24_c04,1,156
LongJump/v_LongJump_g25_c01,1,151
LongJump/v_LongJump_g25_c02,1,156
LongJump/v_LongJump_g25_c03,1,177
LongJump/v_LongJump_g25_c04,1,163
PoleVault/v_PoleVault_g01_c01,1,196
PoleVault/v_PoleVault_g01_c02,1,241
PoleVault/v_PoleVault_g01_c03,1,209
PoleVault/v_PoleVault_g01_c04,1,201
PoleVault/v_PoleVault_g01_c05,1,195
PoleVault/v_PoleVault_g02_c01,1,118
PoleVault/v_PoleVault_g02_c02,1,75
PoleVault/v_PoleVault_g02_c03,1,108
PoleVault/v_PoleVault_g02_c04,1,80
PoleVault/v_PoleVault_g02_c05,1,85
PoleVault/v_PoleVault_g02_c06,1,87
PoleVault/v_PoleVault_g02_c07,1,108
PoleVault/v_PoleVault_g03_c01,1,181
PoleVault/v_PoleVault_g03_c02,1,197
PoleVault/v_PoleVault_g03_c03,1,222
PoleVault/v_PoleVault_g03_c04,1,255
PoleVault/v_PoleVault_g03_c05,1,176
PoleVault/v_PoleVault_g03_c06,1,227
PoleVault/v_PoleVault_g03_c07,1,272
PoleVault/v_PoleVault_g04_c01,1,210
PoleVault/v_PoleVault_g04_c02,1,218
PoleVault/v_PoleVault_g04_c03,1,174
PoleVault/v_PoleVault_g04_c04,1,186
PoleVault/v_PoleVault_g04_c05,1,246
PoleVault/v_PoleVault_g04_c06,1,186
PoleVault/v_PoleVault_g04_c07,1,203
PoleVault/v_PoleVault_g05_c01,1,216
PoleVault/v_PoleVault_g05_c02,1,170
PoleVault/v_PoleVault_g05_c03,1,157
PoleVault/v_PoleVault_g05_c04,1,130
PoleVault/v_PoleVault_g05_c05,1,101
PoleVault/v_PoleVault_g06_c01,1,129
PoleVault/v_PoleVault_g06_c02,1,125
PoleVault/v_PoleVault_g06_c03,1,138
PoleVault/v_PoleVault_g06_c04,1,137
PoleVault/v_PoleVault_g06_c05,1,134
PoleVault/v_PoleVault_g07_c01,1,260
PoleVault/v_PoleVault_g07_c02,1,193
PoleVault/v_PoleVault_g07_c03,1,202
PoleVault/v_PoleVault_g07_c04,1,221
PoleVault/v_PoleVault_g08_c01,1,131
PoleVault/v_PoleVault_g08_c02,1,190
PoleVault/v_PoleVault_g08_c03,1,103
PoleVault/v_PoleVault_g08_c04,1,102
PoleVault/v_PoleVault_g09_c01,35,155
PoleVault/v_PoleVault_g09_c02,1,134
PoleVault/v_PoleVault_g09_c03,1,140
PoleVault/v_PoleVault_g09_c04,1,231
PoleVault/v_PoleVault_g10_c01,1,257
PoleVault/v_PoleVault_g10_c02,1,243
PoleVault/v_PoleVault_g10_c03,1,219
PoleVault/v_PoleVault_g10_c04,1,217
PoleVault/v_PoleVault_g10_c05,1,144
PoleVault/v_PoleVault_g10_c06,1,176
PoleVault/v_PoleVault_g10_c07,1,172
PoleVault/v_PoleVault_g11_c01,1,170
PoleVault/v_PoleVault_g11_c02,1,177
PoleVault/v_PoleVault_g11_c03,1,210
PoleVault/v_PoleVault_g11_c04,1,199
PoleVault/v_PoleVault_g11_c05,1,185
PoleVault/v_PoleVault_g12_c01,1,94
PoleVault/v_PoleVault_g12_c02,1,224
PoleVault/v_PoleVault_g12_c03,1,86
PoleVault/v_PoleVault_g12_c04,1,177
PoleVault/v_PoleVault_g12_c05,1,118
PoleVault/v_PoleVault_g12_c06,1,115
PoleVault/v_PoleVault_g12_c07,1,116
PoleVault/v_PoleVault_g13_c01,1,292
PoleVault/v_PoleVault_g13_c02,1,159
PoleVault/v_PoleVault_g13_c03,1,131
PoleVault/v_PoleVault_g13_c04,1,127
PoleVault/v_PoleVault_g13_c05,1,136
PoleVault/v_PoleVault_g14_c01,1,154
